date,shop_id,product_id,product_name,category,weather_dependency,temperature,humidity,rainfall,demand,day_of_week,month,day,previous_day_sales,rolling_7day_sales
2025-01-31,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.4,82,0.0,26,4,1,31,30.0,23.285714285714285
2025-02-01,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.3,83,1.0,30,5,2,1,26.0,23.714285714285715
2025-02-02,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.4,80,0.0,15,6,2,2,30.0,24.285714285714285
2025-02-03,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.1,80,0.9,29,0,2,3,15.0,23.571428571428573
2025-02-04,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.8,78,0.0,18,1,2,4,29.0,24.428571428571427
2025-02-05,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.5,75,0.0,6,2,2,5,18.0,24.428571428571427
2025-02-06,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.7,75,0.0,18,3,2,6,6.0,22.0
2025-02-07,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.0,71,0.0,26,4,2,7,18.0,20.285714285714285
2025-02-08,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.6,66,0.0,29,5,2,8,26.0,20.285714285714285
2025-02-09,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.5,66,0.0,17,6,2,9,29.0,20.142857142857142
2025-02-10,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.6,69,0.0,14,0,2,10,17.0,20.428571428571427
2025-02-11,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.3,76,0.0,23,1,2,11,14.0,18.285714285714285
2025-02-12,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.1,72,0.0,22,2,2,12,23.0,19.0
2025-02-13,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.0,74,0.0,15,3,2,13,22.0,21.285714285714285
2025-02-14,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.5,74,0.0,26,4,2,14,15.0,20.857142857142858
2025-02-15,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.6,74,0.0,12,5,2,15,26.0,20.857142857142858
2025-02-16,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.6,72,0.0,32,6,2,16,12.0,18.428571428571427
2025-02-17,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.7,74,0.0,16,0,2,17,32.0,20.571428571428573
2025-02-18,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.8,73,0.0,13,1,2,18,16.0,20.857142857142858
2025-02-19,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.8,74,0.0,7,2,2,19,13.0,19.428571428571427
2025-02-20,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.0,73,0.0,30,3,2,20,7.0,17.285714285714285
2025-02-21,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.1,74,0.0,20,4,2,21,30.0,19.428571428571427
2025-02-22,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.0,74,0.0,21,5,2,22,20.0,18.571428571428573
2025-02-23,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.3,74,0.0,12,6,2,23,21.0,19.857142857142858
2025-02-24,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.5,73,0.0,17,0,2,24,12.0,17.0
2025-02-25,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.8,67,0.0,16,1,2,25,17.0,17.142857142857142
2025-02-26,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.2,70,3.2,26,2,2,26,16.0,17.571428571428573
2025-02-27,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.5,70,0.0,21,3,2,27,26.0,20.285714285714285
2025-02-28,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.8,74,1.1,26,4,2,28,21.0,19.0
2025-03-01,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.3,81,5.1,18,5,3,1,26.0,19.857142857142858
2025-03-02,S001,P070,Toothpaste,Personal & Household Care,Very Low,25.7,87,2.0,23,6,3,2,18.0,19.428571428571427
2025-03-03,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.1,84,72.9,8,0,3,3,23.0,21.0
2025-03-04,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.5,79,0.0,22,1,3,4,8.0,19.714285714285715
2025-03-05,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.8,78,0.0,23,2,3,5,22.0,20.571428571428573
2025-03-06,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.0,81,2.3,26,3,3,6,23.0,20.142857142857142
2025-03-07,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.6,80,2.6,22,4,3,7,26.0,20.857142857142858
2025-03-08,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.7,81,1.6,21,5,3,8,22.0,20.285714285714285
2025-03-09,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.9,79,0.5,14,6,3,9,21.0,20.714285714285715
2025-03-10,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.8,66,0.0,11,0,3,10,14.0,19.428571428571427
2025-03-11,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.3,77,0.0,9,1,3,11,11.0,19.857142857142858
2025-03-12,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.3,81,0.0,13,2,3,12,9.0,18.0
2025-03-13,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.8,80,0.0,15,3,3,13,13.0,16.571428571428573
2025-03-14,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.0,80,0.0,18,4,3,14,15.0,15.0
2025-03-15,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.9,78,0.0,15,5,3,15,18.0,14.428571428571429
2025-03-16,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.2,80,0.0,11,6,3,16,15.0,13.571428571428571
2025-03-17,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.6,80,3.0,7,0,3,17,11.0,13.142857142857142
2025-03-18,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.5,82,7.9,9,1,3,18,7.0,12.571428571428571
2025-03-19,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.1,80,0.0,21,2,3,19,9.0,12.571428571428571
2025-03-20,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.8,79,0.0,17,3,3,20,21.0,13.714285714285714
2025-03-21,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.1,76,0.0,20,4,3,21,17.0,14.0
2025-03-22,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.0,83,4.5,13,5,3,22,20.0,14.285714285714286
2025-03-23,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.4,80,2.7,12,6,3,23,13.0,14.0
2025-03-24,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.2,78,3.1,24,0,3,24,12.0,14.142857142857142
2025-03-25,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.3,77,1.9,20,1,3,25,24.0,16.571428571428573
2025-03-26,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.2,77,7.2,15,2,3,26,20.0,18.142857142857142
2025-03-27,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.3,76,2.0,25,3,3,27,15.0,17.285714285714285
2025-03-28,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.3,77,3.1,11,4,3,28,25.0,18.428571428571427
2025-03-29,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.6,80,4.1,20,5,3,29,11.0,17.142857142857142
2025-03-30,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.6,77,0.0,31,6,3,30,20.0,18.142857142857142
2025-03-31,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.6,75,2.3,17,0,3,31,31.0,20.857142857142858
2025-04-01,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.6,80,2.2,22,1,4,1,17.0,19.857142857142858
2025-04-02,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.2,80,1.5,13,2,4,2,22.0,20.142857142857142
2025-04-03,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.9,81,3.1,26,3,4,3,13.0,19.857142857142858
2025-04-04,S001,P070,Toothpaste,Personal & Household Care,Very Low,26.6,85,0.0,6,4,4,4,26.0,20.0
2025-04-05,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.3,85,50.0,20,5,4,5,6.0,19.285714285714285
2025-04-06,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.4,84,0.0,12,6,4,6,20.0,19.285714285714285
2025-04-07,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.5,81,7.1,17,0,4,7,12.0,16.571428571428573
2025-04-08,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.2,81,0.0,27,1,4,8,17.0,16.571428571428573
2025-04-09,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.8,80,0.8,28,2,4,9,27.0,17.285714285714285
2025-04-10,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.2,82,0.0,27,3,4,10,28.0,19.428571428571427
2025-04-11,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.2,82,0.5,25,4,4,11,27.0,19.571428571428573
2025-04-12,S001,P070,Toothpaste,Personal & Household Care,Very Low,26.1,85,18.0,19,5,4,12,25.0,22.285714285714285
2025-04-13,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.2,83,1.0,14,6,4,13,19.0,22.142857142857142
2025-04-14,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.1,80,0.0,11,0,4,14,14.0,22.428571428571427
2025-04-15,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.4,77,0.0,6,1,4,15,11.0,21.571428571428573
2025-04-16,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.9,78,0.0,24,2,4,16,6.0,18.571428571428573
2025-04-17,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.6,79,0.0,14,3,4,17,24.0,18.0
2025-04-18,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.5,80,0.0,16,4,4,18,14.0,16.142857142857142
2025-04-19,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.7,79,0.0,13,5,4,19,16.0,14.857142857142858
2025-04-20,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.5,79,0.0,25,6,4,20,13.0,14.0
2025-04-21,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.4,79,0.0,13,0,4,21,25.0,15.571428571428571
2025-04-22,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.9,80,0.0,31,1,4,22,13.0,15.857142857142858
2025-04-23,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.6,84,18.0,14,2,4,23,31.0,19.428571428571427
2025-04-24,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.6,82,0.0,17,3,4,24,14.0,18.0
2025-04-25,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.8,84,6.8,26,4,4,25,17.0,18.428571428571427
2025-04-26,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.5,86,0.6,20,5,4,26,26.0,19.857142857142858
2025-04-27,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.1,86,3.5,21,6,4,27,20.0,20.857142857142858
2025-04-28,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.1,87,10.2,22,0,4,28,21.0,20.285714285714285
2025-04-29,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.5,86,5.1,17,1,4,29,22.0,21.571428571428573
2025-04-30,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.7,85,0.8,19,2,4,30,17.0,19.571428571428573
2025-05-01,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.6,83,0.0,16,3,5,1,19.0,20.285714285714285
2025-05-02,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.3,87,5.1,23,4,5,2,16.0,20.142857142857142
2025-05-03,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.3,85,62.0,9,5,5,3,23.0,19.714285714285715
2025-05-04,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.9,79,0.0,22,6,5,4,9.0,18.142857142857142
2025-05-05,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.6,79,3.9,35,0,5,5,22.0,18.285714285714285
2025-05-06,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.5,78,4.3,13,1,5,6,35.0,20.142857142857142
2025-05-07,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.9,80,3.1,28,2,5,7,13.0,19.571428571428573
2025-05-08,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.7,80,0.3,28,3,5,8,28.0,20.857142857142858
2025-05-09,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.7,77,0.0,25,4,5,9,28.0,22.571428571428573
2025-05-10,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.7,75,0.0,10,5,5,10,25.0,22.857142857142858
2025-05-11,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.3,76,0.1,27,6,5,11,10.0,23.0
2025-05-12,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.8,82,5.1,19,0,5,12,27.0,23.714285714285715
2025-05-13,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.6,85,14.0,28,1,5,13,19.0,21.428571428571427
2025-05-14,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.5,80,0.0,8,2,5,14,28.0,23.571428571428573
2025-05-15,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.3,82,1.3,28,3,5,15,8.0,20.714285714285715
2025-05-16,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.8,84,0.8,11,4,5,16,28.0,20.714285714285715
2025-05-17,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.2,89,17.0,28,5,5,17,11.0,18.714285714285715
2025-05-18,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.3,89,2.0,14,6,5,18,28.0,21.285714285714285
2025-05-19,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.5,90,7.9,29,0,5,19,14.0,19.428571428571427
2025-05-20,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.6,86,19.1,20,1,5,20,29.0,20.857142857142858
2025-05-21,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.8,87,0.0,16,2,5,21,20.0,19.714285714285715
2025-05-22,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.3,87,16.0,17,3,5,22,16.0,20.857142857142858
2025-05-23,S001,P070,Toothpaste,Personal & Household Care,Very Low,26.9,92,7.9,25,4,5,23,17.0,19.285714285714285
2025-05-24,S001,P070,Toothpaste,Personal & Household Care,Very Low,25.2,96,87.1,23,5,5,24,25.0,21.285714285714285
2025-05-25,S001,P070,Toothpaste,Personal & Household Care,Very Low,26.2,95,26.9,30,6,5,25,23.0,20.571428571428573
2025-05-26,S001,P070,Toothpaste,Personal & Household Care,Very Low,25.7,97,31.0,20,0,5,26,30.0,22.857142857142858
2025-05-27,S001,P070,Toothpaste,Personal & Household Care,Very Low,26.6,96,42.9,10,1,5,27,20.0,21.571428571428573
2025-05-28,S001,P070,Toothpaste,Personal & Household Care,Very Low,29.3,88,6.1,8,2,5,28,10.0,20.142857142857142
2025-05-29,S001,P070,Toothpaste,Personal & Household Care,Very Low,26.8,90,3.0,12,3,5,29,8.0,19.0
2025-05-30,S001,P070,Toothpaste,Personal & Household Care,Very Low,24.3,96,39.9,26,4,5,30,12.0,18.285714285714285
2025-05-31,S001,P070,Toothpaste,Personal & Household Care,Very Low,25.4,93,52.1,12,5,5,31,26.0,18.428571428571427
2025-06-01,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.3,87,7.9,23,6,6,1,12.0,16.857142857142858
2025-06-02,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.3,85,0.5,28,0,6,2,23.0,15.857142857142858
2025-06-03,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.2,85,5.1,26,1,6,3,28.0,17.0
2025-06-04,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.2,87,7.1,16,2,6,4,26.0,19.285714285714285
2025-06-05,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.8,82,2.0,28,3,6,5,16.0,20.428571428571427
2025-06-06,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.9,81,0.0,28,4,6,6,28.0,22.714285714285715
2025-06-07,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.9,81,0.2,25,5,6,7,28.0,23.0
2025-06-08,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.9,81,0.1,15,6,6,8,25.0,24.857142857142858
2025-06-09,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.4,81,0.8,8,0,6,9,15.0,23.714285714285715
2025-06-10,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.3,87,0.0,28,1,6,10,8.0,20.857142857142858
2025-06-11,S001,P070,Toothpaste,Personal & Household Care,Very Low,26.2,92,9.9,18,2,6,11,28.0,21.142857142857142
2025-06-12,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.0,91,27.9,23,3,6,12,18.0,21.428571428571427
2025-06-13,S001,P070,Toothpaste,Personal & Household Care,Very Low,26.1,94,21.1,13,4,6,13,23.0,20.714285714285715
2025-06-14,S001,P070,Toothpaste,Personal & Household Care,Very Low,25.8,94,65.0,18,5,6,14,13.0,18.571428571428573
2025-06-15,S001,P070,Toothpaste,Personal & Household Care,Very Low,24.6,97,43.9,19,6,6,15,18.0,17.571428571428573
2025-06-16,S001,P070,Toothpaste,Personal & Household Care,Very Low,25.4,92,42.9,13,0,6,16,19.0,18.142857142857142
2025-06-17,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.1,88,10.9,16,1,6,17,13.0,18.857142857142858
2025-06-18,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.3,86,4.1,6,2,6,18,16.0,17.142857142857142
2025-06-19,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.5,86,5.1,17,3,6,19,6.0,15.428571428571429
2025-06-20,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.8,84,3.0,22,4,6,20,17.0,14.571428571428571
2025-06-21,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.1,86,2.0,20,5,6,21,22.0,15.857142857142858
2025-06-22,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.7,84,4.1,28,6,6,22,20.0,16.142857142857142
2025-06-23,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.3,84,2.0,18,0,6,23,28.0,17.428571428571427
2025-06-24,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.1,87,0.0,22,1,6,24,18.0,18.142857142857142
2025-06-25,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.9,90,6.1,21,2,6,25,22.0,19.0
2025-06-26,S001,P070,Toothpaste,Personal & Household Care,Very Low,24.9,94,13.0,25,3,6,26,21.0,21.142857142857142
2025-06-27,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.5,85,25.9,18,4,6,27,25.0,22.285714285714285
2025-06-28,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.1,84,0.0,12,5,6,28,18.0,21.714285714285715
2025-06-29,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.2,85,16.0,25,6,6,29,12.0,20.571428571428573
2025-06-30,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.9,82,0.0,18,0,6,30,25.0,20.142857142857142
2025-07-01,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.4,83,0.3,22,1,7,1,18.0,20.142857142857142
2025-07-02,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.1,83,1.0,31,2,7,2,22.0,20.142857142857142
2025-07-03,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.3,82,0.3,33,3,7,3,31.0,21.571428571428573
2025-07-04,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.8,82,0.0,27,4,7,4,33.0,22.714285714285715
2025-07-05,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.2,77,0.0,11,5,7,5,27.0,24.0
2025-07-06,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.2,84,0.8,18,6,7,6,11.0,23.857142857142858
2025-07-07,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.9,85,10.9,15,0,7,7,18.0,22.857142857142858
2025-07-08,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.3,83,1.0,31,1,7,8,15.0,22.428571428571427
2025-07-09,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.3,80,0.0,22,2,7,9,31.0,23.714285714285715
2025-07-10,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.7,79,0.0,32,3,7,10,22.0,22.428571428571427
2025-07-11,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.0,82,0.0,12,4,7,11,32.0,22.285714285714285
2025-07-12,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.0,84,9.9,29,5,7,12,12.0,20.142857142857142
2025-07-13,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.1,85,0.3,25,6,7,13,29.0,22.714285714285715
2025-07-14,S001,P070,Toothpaste,Personal & Household Care,Very Low,26.5,87,2.0,17,0,7,14,25.0,23.714285714285715
2025-07-15,S001,P070,Toothpaste,Personal & Household Care,Very Low,25.8,89,3.0,26,1,7,15,17.0,24.0
2025-07-16,S001,P070,Toothpaste,Personal & Household Care,Very Low,25.2,92,8.9,23,2,7,16,26.0,23.285714285714285
2025-07-17,S001,P070,Toothpaste,Personal & Household Care,Very Low,25.4,90,6.1,31,3,7,17,23.0,23.428571428571427
2025-07-18,S001,P070,Toothpaste,Personal & Household Care,Very Low,25.7,89,3.0,16,4,7,18,31.0,23.285714285714285
2025-07-19,S001,P070,Toothpaste,Personal & Household Care,Very Low,25.0,93,39.9,15,5,7,19,16.0,23.857142857142858
2025-07-20,S001,P070,Toothpaste,Personal & Household Care,Very Low,24.3,95,5.1,22,6,7,20,15.0,21.857142857142858
2025-07-21,S001,P070,Toothpaste,Personal & Household Care,Very Low,25.5,92,30.0,7,0,7,21,22.0,21.428571428571427
2025-07-22,S001,P070,Toothpaste,Personal & Household Care,Very Low,26.0,91,0.8,32,1,7,22,7.0,20.0
2025-07-23,S001,P070,Toothpaste,Personal & Household Care,Very Low,25.1,91,9.9,16,2,7,23,32.0,20.857142857142858
2025-07-24,S001,P070,Toothpaste,Personal & Household Care,Very Low,24.5,93,6.1,15,3,7,24,16.0,19.857142857142858
2025-07-25,S001,P070,Toothpaste,Personal & Household Care,Very Low,25.1,92,17.0,12,4,7,25,15.0,17.571428571428573
2025-07-26,S001,P070,Toothpaste,Personal & Household Care,Very Low,24.5,93,27.9,14,5,7,26,12.0,17.0
2025-07-27,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.3,84,4.1,30,6,7,27,14.0,16.857142857142858
2025-07-28,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.2,78,0.0,18,0,7,28,30.0,18.0
2025-07-29,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.7,80,0.3,9,1,7,29,18.0,19.571428571428573
2025-07-30,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.6,82,0.0,11,2,7,30,9.0,16.285714285714285
2025-07-31,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.0,85,3.0,22,3,7,31,11.0,15.571428571428571
2025-08-01,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.1,84,2.0,13,4,8,1,22.0,16.571428571428573
2025-08-02,S001,P070,Toothpaste,Personal & Household Care,Very Low,26.4,87,1.0,26,5,8,2,13.0,16.714285714285715
2025-08-03,S001,P070,Toothpaste,Personal & Household Care,Very Low,23.9,90,0.0,16,6,8,3,26.0,18.428571428571427
2025-08-04,S001,P070,Toothpaste,Personal & Household Care,Very Low,26.5,84,8.9,12,0,8,4,16.0,16.428571428571427
2025-08-05,S001,P070,Toothpaste,Personal & Household Care,Very Low,26.2,87,13.0,26,1,8,5,12.0,15.571428571428571
2025-08-06,S001,P070,Toothpaste,Personal & Household Care,Very Low,26.8,82,0.5,9,2,8,6,26.0,18.0
2025-08-07,S001,P070,Toothpaste,Personal & Household Care,Very Low,26.7,84,0.0,31,3,8,7,9.0,17.714285714285715
2025-08-08,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.2,83,4.5,23,4,8,8,31.0,19.0
2025-08-09,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.0,86,1.7,24,5,8,9,23.0,20.428571428571427
2025-08-10,S001,P070,Toothpaste,Personal & Household Care,Very Low,26.8,87,1.8,24,6,8,10,24.0,20.142857142857142
2025-08-11,S001,P070,Toothpaste,Personal & Household Care,Very Low,26.3,89,0.5,14,0,8,11,24.0,21.285714285714285
2025-08-12,S001,P070,Toothpaste,Personal & Household Care,Very Low,26.9,88,0.3,16,1,8,12,14.0,21.571428571428573
2025-08-13,S001,P070,Toothpaste,Personal & Household Care,Very Low,26.2,88,0.0,14,2,8,13,16.0,20.142857142857142
2025-08-14,S001,P070,Toothpaste,Personal & Household Care,Very Low,26.3,90,10.9,21,3,8,14,14.0,20.857142857142858
2025-08-15,S001,P070,Toothpaste,Personal & Household Care,Very Low,26.9,89,24.9,22,4,8,15,21.0,19.428571428571427
2025-08-16,S001,P070,Toothpaste,Personal & Household Care,Very Low,25.8,89,1.0,26,5,8,16,22.0,19.285714285714285
2025-08-17,S001,P070,Toothpaste,Personal & Household Care,Very Low,26.7,91,21.1,26,6,8,17,26.0,19.571428571428573
2025-08-18,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.3,88,1.0,24,0,8,18,26.0,19.857142857142858
2025-08-19,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.6,82,0.3,9,1,8,19,24.0,21.285714285714285
2025-08-20,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.5,80,0.0,21,2,8,20,9.0,20.285714285714285
2025-08-21,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.4,78,0.2,15,3,8,21,21.0,21.285714285714285
2025-08-22,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.6,81,0.3,18,4,8,22,15.0,20.428571428571427
2025-08-23,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.7,82,0.2,14,5,8,23,18.0,19.857142857142858
2025-08-24,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.8,81,0.7,22,6,8,24,14.0,18.142857142857142
2025-08-25,S001,P070,Toothpaste,Personal & Household Care,Very Low,28.0,79,0.0,17,0,8,25,22.0,17.571428571428573
2025-08-26,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.4,82,1.7,13,1,8,26,17.0,16.571428571428573
2025-08-27,S001,P070,Toothpaste,Personal & Household Care,Very Low,26.6,84,8.1,17,2,8,27,13.0,17.142857142857142
2025-08-28,S001,P070,Toothpaste,Personal & Household Care,Very Low,26.3,88,16.0,8,3,8,28,17.0,16.571428571428573
2025-08-29,S001,P070,Toothpaste,Personal & Household Care,Very Low,26.3,89,17.7,28,4,8,29,8.0,15.571428571428571
2025-08-30,S001,P070,Toothpaste,Personal & Household Care,Very Low,26.4,89,5.7,21,5,8,30,28.0,17.0
2025-08-31,S001,P070,Toothpaste,Personal & Household Care,Very Low,26.8,86,4.3,16,6,8,31,21.0,18.0
2025-09-01,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.0,85,3.9,35,0,9,1,16.0,17.142857142857142
2025-09-02,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.5,83,1.0,20,1,9,2,35.0,19.714285714285715
2025-09-03,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.3,84,2.0,20,2,9,3,20.0,20.714285714285715
2025-09-04,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.3,83,0.4,29,3,9,4,20.0,21.142857142857142
2025-09-05,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.5,81,0.2,31,4,9,5,29.0,24.142857142857142
2025-09-06,S001,P070,Toothpaste,Personal & Household Care,Very Low,27.8,81,0.3,30,5,9,6,31.0,24.571428571428573
